street_name,lat,lon
Old Country Road,41.392662,-73.14302
Quaker Lane South,41.75078,-72.72933
Pond Street,41.593666,-73.09832
Heron Lake Lane,41.159325,-73.38452
Vauxhall Street Exd,41.40704,-72.15728
Meadow Street,41.993073,-72.59003
North Plains Industrial Highway,41.480377,-72.81689
Rock Ridge Road,41.647427,-72.805725
County Home Road,41.9433,-71.86549
Holly Hill Drive,41.608997,-72.89634
Station Road,41.751926,-72.15312
Northwind Drive,41.14527,-73.55194
Taintor Street,41.971138,-72.68713
Benson Street,41.200066,-73.09291
Stafford Street,41.95788,-72.28442
Lakeview Road,41.126232,-73.352264
Reuven Drive,41.44937,-72.00748
Maiden Lane,41.391075,-72.861305
Lucia Drive,41.52672,-72.78239
Danika Way,41.616898,-71.92159
Sycamore Drive,41.478416,-72.663826
Summit Road,41.846066,-72.47262
Beacon Sq,41.181286,-73.240395
Quail Lane,42.028427,-72.847534
9Th Street,41.67248,-71.918564
Wayne Drive,41.66117,-72.86041
Tyler Street,41.27526,-72.87583
Buckingham Street,41.35884,-71.84427
Arute Drive,41.69323,-72.76228
Reed Street,42.028072,-73.33434
Alm Road,41.978607,-71.831345
Ross Road,41.50189,-71.99391
Hylo Drive,41.43092,-73.45077
Unquowa Hill Street,41.18228,-73.21633
Christopher Street,41.665596,-72.91479
Gold Street,41.76407,-72.62347
Farmingberry Drive,41.567013,-72.93945
Wolcott Road,41.644592,-72.96413
Pinney Road,41.83896,-72.73123
Sherland Avenue,41.30656,-72.88267
Partridge Court,41.938602,-72.6413
River Road,41.87925,-71.91912
Oxbrook Road,41.223213,-73.2218
Quarry Lane,41.63649,-72.72116
Spring Street,41.547874,-73.205734
Oronoque Place,41.242252,-73.10245
Cornwall Avenue,41.582787,-73.05576
Hackamore Circle,41.503414,-73.13887
Arcellia Drive,41.78777,-72.492516
Julius Street,41.743908,-72.68588
Orchard Pk Road,41.28314,-72.62657
Stone Court,41.443222,-72.05295
Evergreen Avenue,41.189285,-73.42336
South Pine Street,41.674534,-71.92551
Gay Head Road,41.684376,-72.0321
Durkee Road,42.004192,-72.46618
Fieldcrest Lane,41.361088,-72.940575
Flagler Drive,41.073887,-73.62663
Garrison Drive,41.331085,-72.69831
Starr Street,41.529694,-72.09882
Us Highway 1,41.301857,-72.736824
Tarlton Street,41.819607,-73.12088
Middle Street,41.53457,-73.03512
Merritt Street,41.207207,-73.21839
White Deer Rock Road,41.539692,-73.154274
City Mills Lane,41.569756,-73.02527
Old Orchard Park,41.13869,-73.25039
Camp Avenue,41.09329,-73.51642
School House Road,41.63647,-72.38349
Washington Avenue,41.383488,-73.45608
Rolling Hills Drive,41.323757,-72.79675
Sea Spray Road,41.09739,-73.37008
Frog Pond Lane,41.203674,-73.11966
White Oak Drive,41.560863,-72.28965
Short Road,41.642338,-71.98212
Hyde Road,41.699917,-72.86106
Lost Acre Lane,41.22347,-73.36365
East Gate Road,41.73155,-72.77575
Freeborn Walk Trail,41.235126,-73.33572
West Woods Road,41.42026,-72.92716
Perkins Road,41.44305,-72.98108
Old Track Road,41.020096,-73.635284
Mark Street,41.35588,-71.84213
Meadow View Drive,41.67233,-72.67372
Granite Street,41.54263,-73.03618
Ark Road,41.295662,-72.54076
Andrews Road,41.26155,-72.724014
Richard Sweet Drive,41.377487,-73.01849
Smith Drive,41.757828,-72.63859
South Main Street,41.8014,-71.889465
Benham Street,41.666607,-72.91418
Riverside Drive,41.956818,-71.882225
Harmony Lane,41.337593,-72.44097
Harwich Lane,41.803547,-72.749146
North Canterbury Road,41.72399,-71.9665
Dearborn Drive,41.799217,-72.49704
Pickett Lane,41.478683,-72.67162
Cooney Road,41.83895,-71.941086
Half Moon Way,41.027863,-73.546875
Deacons Way,41.158756,-73.48303
Easy Street,41.674652,-71.92656
Broad Street,41.18999,-73.12661
Indian Valley Road,41.248245,-73.41522
Windy Hill Road,41.212536,-73.10115
Unter Trail,41.36123,-72.303955
Auburn Street,41.791183,-72.68378
Shore,41.510483,-72.41821
Peppermint Rdg,41.307335,-72.27707
Pudding Hill Road,41.733463,-72.0656
Regency Court,41.68457,-72.915924
Lisbon Road,41.671387,-72.00569
Clearview Drive,41.4839,-73.4412
Farmhill Drive,41.693935,-72.87989
Sunnybank Avenue,41.215412,-73.13688
Tarlov Street,41.10209,-73.43286
Fort Street,41.354706,-72.082405
Chatham Drive,41.757935,-72.25032
Cross Place,41.06777,-73.429634
Beeney Road,41.86636,-73.0148
Bonnie Briar,41.629276,-72.642296
James Street,40.99906,-73.65787
Miller Road,41.774918,-72.116425
Baker Street,41.20361,-73.218094
Skyview Drive,41.625275,-72.737495
Wayside Lane,41.28454,-73.41423
Station Street,41.87482,-72.80102
Beach Pond Road,41.574642,-71.826065
Boland Road,41.85071,-73.4921
Lake Road,41.779522,-72.33509
Pritchett Drive,41.33259,-72.495155
West Ambler Road,41.14203,-73.32302
Grant Street,41.187096,-73.09276
Nunnawauk Meadows,41.395428,-73.27753
Hotchkiss Rdg,41.49359,-72.929184
Daniel Court,41.165756,-73.31966
West Newberry Road,41.86914,-72.73063
Lamphere Road,41.32398,-72.14036
Prospect Avenue,41.526363,-72.81758
Highland Avenue,41.373898,-72.07781
Exley Road,41.697105,-71.95149
Forest Drive,41.502064,-73.429535
Pond Street,41.708565,-71.880936
Rose Street,41.07032,-73.52429
Old Coach Road,41.95273,-73.02667
Whaley Road,41.522556,-73.48004
Old North Windham Road,41.7519,-72.15564
Ridgeview Road,41.568394,-72.79072
Trojan Drive,41.22074,-73.17604
High Street,41.352604,-71.972984
Thistle Lane,41.99777,-72.59692
Eliot Lane,41.15424,-73.56233
Ridgeway Road,41.23582,-73.26987
Green Road,42.009197,-71.99228
Greenwood Street,41.755836,-72.70991
Thyme Circle,41.611458,-72.74237
Trefoil Drive,41.29378,-73.23492
Thornton Court,41.564995,-72.70718
Saddle Road,41.130806,-73.39569
Highgate Road,41.015118,-73.58817
Lakeview Drive,41.524937,-72.41858
Sheriff Drive,41.5013,-72.90019
Taintor Drive,41.137295,-73.28116
Canione Road,41.706146,-72.604454
Old White Turkey Road,41.440903,-73.413284
Great Pasture Road,41.300533,-73.39429
Forest Avenue,41.5266,-72.81498
Pine Street,41.583824,-72.91169
Wolf Hill Road,41.596928,-73.15244
Upper County Road,41.570557,-73.29283
Brookshaven Road,41.3569,-72.05977
Deepwood Road,41.25693,-73.13522
Ada Drive,41.689915,-73.086205
Longview Drive,41.586746,-72.79891
Southbridge Court,41.865067,-72.82317
Cortelyou Road,41.666668,-72.91079
Powder Hill Road,41.496044,-72.729935
Town Road,41.520084,-72.33959
Meadowbrook Road,41.481705,-73.260315
Riverwalk Drive,41.841183,-72.81239
Tuckahoe Road,41.243095,-73.24752
10Th Lane,41.314716,-73.523964
London Ter,41.204144,-73.1448
Pulaski Street,41.81053,-73.128746
Town Hill Road,41.741646,-73.32825
Colonial Road,41.805798,-72.42224
Miller Street,41.30754,-72.952286
Sheila Court,41.697525,-72.90065
Vera Drive,41.369534,-73.42613
Lyon Road,41.949547,-72.05958
Catherine Way,41.343945,-72.955376
Elm Court,41.28015,-72.87274
Old Pasture Drive,41.388275,-73.5282
Elana Lane,41.414146,-73.26157
Gilmore Street,41.181866,-73.17743
Bear Swamp Road,41.58513,-72.48029
Lakeview Ter,41.331253,-73.10901
Wheeler Lane,41.812706,-73.10395
Crane Road North,41.075493,-73.53569
Belleau Avenue,41.56113,-72.0665
Market Street,41.311104,-72.90307
Blueridge Drive Exd,41.59419,-73.032875
East Street,41.582756,-72.700035
Freedom Road,41.519318,-73.09539
South Washington Street,41.658714,-72.874985
Hillside Ter,41.181114,-73.29141
Seaview Avenue,41.09929,-73.40844
State Highway 315,41.90125,-72.77453
Hartford Road,41.498543,-72.28191
Cavallino Way,41.351334,-72.83258
Hilltop View Lane,41.538464,-73.42659
Palmer Lane,41.026344,-73.57732
Osbrook Pt,41.32819,-71.857895
Street Benedict Circle,41.048866,-73.519485
Bald Mountain Road,41.800587,-73.36508
Boucher Drive,41.703915,-73.2341
Turkey Plain Road,41.347263,-73.41534
Ashford Lane,41.396782,-73.33949
Penny Lane,41.379074,-73.42729
Liberty Street,41.2114,-73.02657
Armand Road,41.301308,-73.51891
Centerwood Road,41.91386,-72.79445
South Wadhams Avenue,41.819187,-73.116615
Kostek Drive,41.26361,-73.05754
Birch Avenue,42.009228,-71.837585
Rogers Road,41.382107,-72.010414
Woodhill Road,41.135838,-73.30195
Linden Tree Road,41.213425,-73.47881
West Road,41.730183,-72.79263
Mattesen Lane,41.954216,-72.29783
Glenwood Drive,41.004498,-73.633736
Primrose Lane,41.700943,-72.90374
Taylor Town Road,41.648853,-72.61608
Hickory Hill Road,41.231415,-73.46939
Greenlawn Avenue,41.688103,-72.72983
Polpis Lane,41.39883,-72.690125
Bellewood Avenue,41.561897,-73.000336
Yale Street,41.172848,-73.205574
Raynham Road,41.276443,-72.897575
Spruce Street,41.13836,-73.35258
Blueberry Lane,41.88254,-72.891106
Farnham Avenue,41.804012,-73.11448
Ridgewood Drive,41.787266,-73.064804
Minard Drive,41.102196,-73.38357
Seneca Drive,41.37066,-72.10192
Stony Mill Lane,41.615448,-72.72417
Hillside Drive,41.033714,-73.633965
Pioneer Trail,41.285213,-73.23745
Burbank Road,41.920288,-72.38937
Broadview Road,41.478733,-72.91173
Stephanies Way,41.781544,-72.49701
Pequot Avenue,41.272938,-72.350624
White Street,41.33883,-72.072815
Fairway Drive,41.44267,-72.01164
Governor John Davis Lodge Tpke,41.302425,-72.41033
West Park Street,41.70797,-72.207275
Ironwood Drive,41.409378,-73.52025
Colchester Conv,41.58882,-72.286804
Sturbridge Hill Road,41.156914,-73.48211
Elton Drive,41.702972,-72.72809
Plains Road,41.920967,-72.683205
Long Meadow Lane,41.353577,-73.40536
Ross Road,41.53694,-72.69417
Nutmeg Avenue,41.981094,-72.59562
Day Street,41.71977,-72.73094
Jolley Drive,41.819084,-72.72562
Nash Street,41.31663,-72.909935
Farmview Lane,41.968395,-72.81921
Hampton Street,41.794342,-72.67221
White Birch Drive,41.324074,-72.68033
Pleasantview Ter,41.37585,-73.431
Ella T Grasso Avenue,41.869507,-73.07404
Bridge Street,41.066147,-73.548294
Depot Hill Road,41.56952,-72.55757
Fern Drive,41.52811,-72.85214
Fennway,41.763447,-72.71908
Summer Island Pt,41.250423,-72.815834
Bolles Lane,41.386414,-72.11529
Atlantic Street,41.048885,-73.53953
Dellwood Road,41.094994,-73.45792
Bouton Street,41.10031,-73.51557
Wolcott Street,41.617832,-72.97333
Jensen Drive,41.941334,-71.82721
Highland Road,41.010242,-73.653076
Mountain Top Lane,41.303715,-72.87686
Oxford Drive,41.72735,-72.57394
Bristle Lane,41.4151,-73.255005
Lowrey Place,41.695377,-72.72067
Green Hill Road,41.35318,-72.947266
Great Hill Road,41.394787,-72.70553
Lincoln Street,41.91681,-72.646866
Jericho Road,41.46925,-73.53271
Johnson Street,41.806583,-73.13819
Dogwood Lane,41.832226,-72.507195
Nollet Road,41.83255,-72.161995
Frances Court,41.504898,-72.92348
Overlook Drive,41.33898,-73.25882
Sachems Avenue,41.246025,-72.694
Katie Lane,41.388878,-72.837234
Rockaway Avenue,41.18927,-73.14279
Nolan Street,41.121265,-73.43216
Montrose Place,41.19959,-73.136795
Sioux Place,41.03633,-73.66778
West Point Road,41.26855,-72.75309
Sunset Hill Road,41.25235,-73.432594
White Road,41.54005,-72.77714
Pond Road,41.198956,-73.4006
Cornerstone Court,41.312336,-73.467
Cemetery Road,41.767246,-72.57322
Bittersweet Lane,41.729465,-72.78709
Ridge Circle,41.822098,-72.27383
Knollwood Drive,41.32194,-72.9735
Shore Drive,41.765236,-72.31218
Overhill Drive,41.624233,-72.75219
Lent Road,41.353115,-72.896935
Nelson Drive,41.49836,-72.03719
Boxwood Drive,41.071583,-73.533066
Towns End Road,41.32867,-73.3207
East Hill Road,41.38816,-73.15863
Haigh Avenue,41.3213,-72.19909
Adams Drive,41.288845,-73.16349
Border Lane,41.574734,-73.46876
John Street,41.40016,-73.466064
Randolph Road,41.531208,-72.669266
Walmsley Road,41.06585,-73.499054
Walnut Street,41.716908,-72.21445
Laurel Street,41.771614,-72.526535
Dorrance Street,41.384457,-72.91366
Walker Brook Road South,41.604713,-73.35075
King Street,41.34961,-72.91597
Burchard Lane North,41.078514,-73.43192
Ichabod Lane,41.36904,-73.37624
West 4Th Street,41.321884,-73.09109
State Highway 184,41.42486,-71.85958
Hearthstone Drive,41.48623,-73.378
Pine Lake Drive,41.786804,-72.2852
Maxwell Drive,41.59425,-72.89661
Groton Street,41.286114,-72.284035
Carroll Court,41.34583,-72.1096
Old Madison Road,41.41415,-72.65811
Wintergreen Drive,41.39965,-72.11074
Paynes Pt,41.253838,-72.85334
Chester Road,41.076736,-73.50672
Poplar Street,41.308445,-72.89713
Spring Street,41.80878,-73.13744
Dogwood Drive,41.325546,-72.849525
Bridle Road,41.652122,-73.43596
Balsam Lndg,41.69292,-72.56849
Cold Spring Avenue,41.248344,-72.871445
East Broadway,41.20527,-73.06167
Crown Street,41.92561,-73.073555
South Slope Drive,41.633305,-72.79546
Corporate Drive,41.350906,-73.26292
Stonewall Court,41.66605,-72.71308
Wyngate Road,41.062782,-73.61066
Wesley Drive,41.289845,-73.12972
Pleasant View Drive,41.83242,-72.49565
Saddle Ridge Drive,41.800327,-72.903496
State Highway 12,41.95683,-71.88219
Raynor Street,41.601658,-72.88984
Anderson Road,41.030838,-73.61749
Overlook Drive,41.972576,-73.48421
Nature View Lane,41.653263,-73.441086
North Street,41.318554,-73.1812
Saybrook Road,41.532173,-72.614525
Rowe Street,41.920284,-71.89782
Old New England Road,41.575943,-72.96712
Toms Road,41.07861,-73.52685
Field Road,41.414772,-73.472404
Montemerlo Avenue,41.915096,-72.64118
Greenwich Avenue,41.042736,-73.54749
Adams Street,41.78581,-72.55051
Country Club Road,41.659615,-72.54835
8Th Street,41.673798,-71.918015
Harrison Avenue,41.197475,-73.0861
White Birch Court,41.34939,-73.16421
Three Corners Road,41.276405,-72.700066
West Wolcott Avenue,41.81767,-72.68462
Cross Highway,41.185894,-73.307335
Idlewood,41.379868,-73.40814
Ogden Street,41.289196,-72.97338
South Street,41.289852,-73.49252
Pinecrest Lane,41.633865,-72.102745
Baldwin Road,41.13796,-73.38744
Ratlum Road,41.914047,-72.93336
Crescent Park Road,41.14078,-73.34766
Skyline Ter,41.39437,-73.426125
Grey Fox Lndg,41.9232,-71.93187
Hartford Avenue,41.006374,-73.650375
Surrey Place,41.678143,-72.676704
Knapp Street,41.09406,-73.522
Crooked Furrows Lane,41.598907,-73.49409
Linda Lane,41.41357,-71.93312
Highland Avenue,42.025597,-73.345985
Laurel Drive,41.94774,-71.94613
Linley Drive,41.1934,-73.234024
Seeley Brown Village,41.898804,-71.9693
Denver Avenue,41.174053,-73.21213
Hidden Pines Circle,41.564587,-72.79137
Stonebridge Lane,41.22633,-73.176674
Heatherwood Drive,41.544277,-72.33389
King Street,41.861805,-72.43357
Wakelee Road,41.575264,-73.00129
Glenwood Drive,41.31071,-72.643
Clair Street,41.21603,-73.18429
Kenyon Road,41.593998,-72.02396
Strant Street,41.78007,-72.520355
Rachel Drive,41.96923,-71.88779
Shearer Road,41.672974,-73.270744
Crosby Street,41.554478,-73.0275
Kenosia Avenue Exd,41.374054,-73.48731
Byrneside Avenue,41.568512,-73.03587
Barker Street,41.277714,-72.8782
Lee Lane,41.910835,-72.48666
Chapman Drive,41.27927,-72.4187
Lake Street,41.54541,-72.6492
Danbury Road,41.555244,-73.41794
Thunderbird Drive,41.511066,-73.054214
Hollow Swamp Road,41.458923,-73.242035
Layton Street,41.744907,-72.71798
Cancellaro Drive,41.63155,-72.97522
Geer Hill Road,41.42209,-72.42439
Stirrup Lane,41.04924,-73.58094
Orchard View Lane,41.588985,-72.474434
Shepards Knoll Drive,41.379425,-72.917435
Dimon Road,41.346313,-73.151344
Centerwood Drive,41.975384,-72.79363
Ward Place,41.2486,-73.1975
Corporate Ridge Road,41.406036,-72.91463
Carmel Street,41.393166,-72.89519
Red Oak Lane,41.28258,-73.53887
Sable Drive,41.424488,-72.01407
Union Street,41.333656,-71.90576
Massosoit Drive,41.957638,-71.822105
Willie Lane,41.468735,-73.436554
Nathan Hale Street,41.17141,-73.22855
Hall Drive,41.279873,-73.0134
California Street,41.192417,-73.13674
Marilyn Road,41.823418,-72.59315
Cooper Street,41.54428,-72.05239
Labbance Lane,41.176346,-73.311516
Brookside Drive,41.15009,-73.35114
Leo Road,41.484825,-72.09899
Woodlawn Street,41.988495,-72.52193
Prattling Pond Road,41.727596,-72.8085
Apollo Road,41.384705,-73.41599
Avon Street,41.204426,-73.1017
Morningside Court,41.292923,-73.079735
Sugar Hill Road,41.332016,-72.60258
Lamplight Lane,41.223564,-73.066216
Nathan Hale Street,41.361908,-72.10462
Paul Place,41.13605,-73.260666
Tower Road,41.523766,-73.09887
Oldfield Road,41.265285,-72.93681
Neponset Avenue,41.272694,-72.349945
Salmon Brook Drive,41.71653,-72.60386
Curtis Court,41.346157,-72.85798
15Th Street,41.540955,-72.05311
Watson Drive,41.389256,-73.49629
Harbor Side,41.25806,-72.808266
Redwing Road,41.953506,-72.539276
Ballou Street,41.924217,-71.9072
Highview Avenue,41.099026,-73.51483
Legend Hill Road,41.34488,-72.629425
Howard Road,41.83482,-72.21107
New Street,41.343235,-73.07465
Tributary Lane,41.834866,-72.68476
Middlefield Road,41.2593,-72.975784
Southbridge Court,41.86528,-72.82328
Peggy Lane,41.530464,-72.08039
Home Ter,41.779808,-72.590515
Mcmahon Drive,41.665836,-73.07909
Nott Lane,41.35207,-72.39005
Graham Ridge Road,41.503437,-73.09177
Fleury Drive,41.987564,-72.28262
Lake View Ter,41.945324,-72.3666
Erma Street,41.215622,-73.19844
Maplewood Drive,41.834583,-72.387474
Ratley Road,42.01468,-72.70356
Westbrook Drive,41.532993,-72.985306
Ann Street,41.524246,-72.08849
Meadow Road,41.767967,-72.430565
Hopmeadow Street,41.86839,-72.80464
Deer Path Road,41.20086,-73.36977
Providence Street,41.705105,-72.70102
Economy Drive,41.281673,-72.439766
Norwich Worcester Tpke,41.96974,-71.98391
Seibert Drive,41.653416,-72.987595
Butternut Lane,41.653286,-72.66543
Wrinn Street,41.46416,-72.81789
Red Oak Hill,41.847263,-72.73788
Colt Street,41.750107,-72.64401
Mill Street,41.279743,-73.129196
Krol Farm Road,41.650017,-72.68679
Hillwood Place,41.132347,-73.43751
Braeside Cres,41.749184,-72.54994
Karen Road,41.683643,-72.92541
Allen Avenue,41.53677,-72.83874
Wilderness Road,41.54813,-72.071175
Sally Burr Road,41.77474,-73.16569
Old Highway,41.677494,-72.23056
Dairy Hill Road,41.311337,-72.59211
Cushman Drive,41.797066,-72.502625
Jackson Road,42.022335,-71.82879
Sunset Street,41.801594,-72.65956
Morris Street,41.395176,-73.46519
Gehring Road,41.842323,-72.39116
Dogwood Drive,41.319386,-73.478676
East Maple Street,41.76986,-72.503815
Montano Road,42.008698,-72.58999
Elihue Island Road,41.340836,-71.889946
Rose Hill Road,41.135612,-73.282104
State Highway 66,41.569603,-72.64724
Pine Grove Road,41.33152,-72.19065
Meadow Lane,41.759933,-72.76979
Jaidee Drive,41.758995,-72.63793
Easton Avenue,41.56636,-73.02994
Bridge Street,41.918674,-73.07062
Behren South Ter,41.361877,-73.197105
Store Road,41.528503,-73.12792
Salt Box Lane,41.060173,-73.49587
Hale Street,41.863674,-72.43541
Gorham Avenue,41.815605,-72.70628
Wightman Street,41.34148,-72.10089
Cocconi Drive,41.75462,-72.44299
Hillside Drive,41.339123,-72.3977
Joyce Court,41.324596,-72.1978
Sachems Trail,41.858044,-72.863846
Vine Road,41.099186,-73.5396
Lawn Avenue,41.55272,-72.65617
Rockwell Place,41.76702,-72.76192
Bradford Walk,41.713135,-72.77717
Heather Lane,41.63495,-72.78492
Sunset Road,41.896206,-72.456245
Crestview Lane,41.574448,-73.0876
Waterhouse Lane,41.376118,-71.981544
Rte 171,41.94054,-72.072784
Chamberlain Street,41.868378,-72.471756
State Highway 8,41.584713,-73.05425
Haines Street,41.27775,-72.88585
Hancock Street,41.185856,-73.148415
Mull Berry Drive,41.417404,-72.08763
Duffy Avenue,41.55293,-72.79393
Tinker Hill Road,41.68544,-73.37182
Nichole Court,41.545414,-72.85558
Eastview Road,41.648605,-72.98619
Murray Street,41.135544,-73.39981
Willow Lane,41.6373,-72.05916
Cedar Road,41.19502,-73.399734
Kinnie Road,41.55856,-71.87234
Old Bound Line Road,41.57797,-72.97116
West Coit Street,41.35101,-72.10601
Lawncrest Drive,41.569817,-73.04378
Rockwood Lane,41.061245,-73.637794
Soundview Avenue,41.26726,-72.64523
Johnson Avenue,41.54548,-72.8485
Vernon Street West,41.80784,-72.49129
Ertel Drive,41.870094,-72.4631
Denmore Lane,41.285034,-72.413445
Francine Drive,41.043877,-73.622894
Long Hill Avenue,41.30887,-73.09753
School Road,41.492386,-72.44679
Fox Drive,41.332703,-73.51136
Newberry Street,41.33809,-72.92561
Potash Hill Road,41.626842,-73.28156
Transit Lane,41.733063,-72.58879
Atwater Street,41.265484,-72.94724
Margaret Road Exd,41.79183,-72.53831
Darrin Drive,41.27872,-73.17039
October Hill Road,41.372402,-73.0132
Cedar Road,41.42984,-73.44837
Rockwood Avenue,41.35578,-73.074196
Woodbine Street,41.66791,-72.95598
Elizabeth Drive,41.3718,-71.857445
Woodridge Avenue,41.189884,-73.25452
